row  column  (images_28.edf Mn-K*images_28.edf Ar-K**2.3)
9  70  3.81765e+06
9  71  6.73257e+06
9  72  7.06930e+06
9  73  6.81140e+06
9  74  4.36270e+06
9  75  5.21877e+06
9  76  6.18044e+06
9  77  8.97162e+06
9  78  7.79617e+06
9  79  7.41365e+06
9  80  6.19620e+06
9  81  7.69667e+06
9  82  7.37817e+06
9  83  1.11630e+07
9  84  7.63409e+06
9  85  7.58209e+06
9  86  1.06448e+07
9  87  7.68723e+06
9  88  7.56809e+06
9  89  8.27648e+06
9  90  8.89885e+06
9  91  5.57044e+06
9  92  9.87988e+06
9  93  1.03095e+07
9  94  5.37665e+06
9  95  7.90537e+06
9  96  4.60737e+06
9  97  8.93789e+06
9  98  3.40515e+06
9  99  7.85023e+06
9  100  8.07481e+06
9  101  7.44513e+06
9  102  9.89748e+06
9  103  1.06546e+07
9  104  1.02380e+07
9  105  1.18575e+07
9  106  4.92359e+06
9  107  7.64875e+06
9  108  7.73572e+06
9  109  1.03899e+07
9  110  9.64119e+06
9  111  2.05518e+06
9  112  3.87352e+06
9  113  3.32902e+06
9  114  1.01109e+07
9  115  2.93724e+06
9  116  8.04076e+06
9  117  3.45519e+06
9  118  0
9  119  5.77043e+06
9  120  0
10  0  2.70814e+06
10  1  8.02849e+06
10  2  8.12957e+06
10  3  7.33309e+06
10  4  8.79002e+06
10  5  4.57361e+06
10  6  5.20684e+06
10  7  2.38050e+06
10  8  2.79419e+06
10  9  3.06051e+06
10  10  2.95527e+06
10  11  5.68642e+06
10  12  4.84129e+06
10  13  5.00194e+06
10  14  7.08507e+06
10  15  2.97516e+06
10  16  7.64013e+06
10  17  7.78781e+06
10  18  5.61981e+06
10  19  5.51394e+06
10  20  8.07793e+06
10  21  9.63109e+06
10  22  8.01642e+06
10  23  5.59000e+06
10  24  5.07488e+06
10  25  7.85789e+06
10  26  1.04156e+07
10  27  5.91482e+06
10  28  6.12870e+06
10  29  7.75334e+06
10  30  3.80819e+06
10  31  6.71652e+06
10  32  5.94103e+06
10  33  8.07366e+06
10  34  4.18153e+06
10  35  5.29231e+06
10  36  5.89127e+06
10  37  6.77457e+06
10  38  3.98919e+06
10  39  1.59584e+06
10  40  6.98507e+06
10  41  8.43568e+06
10  42  7.87323e+06
10  43  7.87925e+06
10  44  7.14364e+06
10  45  9.68377e+06
10  46  9.64581e+06
10  47  6.12340e+06
10  48  4.51148e+06
10  49  5.85811e+06
10  50  1.02127e+07
10  51  5.16504e+06
10  52  5.97122e+06
10  53  6.33892e+06
10  54  5.16959e+06
10  55  2.02364e+06
10  56  9.40223e+06
10  57  6.68557e+06
10  58  5.44967e+06
10  59  8.70541e+06
10  60  1.09000e+07
10  61  6.02954e+06
10  62  1.08062e+07
10  63  7.23760e+06
10  64  8.06813e+06
10  65  5.49297e+06
10  66  1.18080e+07
10  67  4.73781e+06
10  68  6.32351e+05
10  69  7.01831e+06
10  70  7.69195e+06
10  71  1.16465e+07
10  72  2.26414e+06
10  73  5.46950e+06
10  74  8.68164e+06
10  75  7.20706e+06
10  76  1.11998e+07
10  77  5.13005e+06
10  78  1.15975e+07
10  79  6.02732e+06
10  80  8.42778e+06
10  81  8.72741e+06
10  82  9.56957e+06
10  83  7.25540e+06
10  84  4.67382e+06
10  85  2.20618e+06
10  86  9.12729e+06
10  87  8.82836e+06
10  88  7.04322e+06
10  89  8.98641e+06
10  90  2.43584e+06
10  91  9.19685e+06
10  92  1.38456e+07
10  93  9.68521e+06
10  94  3.06900e+06
10  95  8.43293e+06
10  96  3.37590e+06
10  97  7.70551e+06
10  98  7.14404e+06
10  99  6.99078e+06
10  100  3.11836e+06
10  101  5.44811e+06
10  102  8.40225e+06
10  103  1.19226e+07
10  104  6.91452e+06
10  105  6.46993e+06
10  106  1.17100e+07
10  107  7.76853e+06
10  108  1.09392e+07
10  109  8.68910e+06
10  110  5.32046e+06
10  111  9.16648e+06
10  112  7.90140e+06
10  113  9.03130e+06
10  114  3.94436e+06
10  115  0
10  116  0
10  117  5.71502e+06
10  118  1.75225e+06
10  119  0
10  120  6.21769e+06
11  0  5.04793e+06
11  1  5.44332e+06
11  2  7.25803e+06
11  3  6.31266e+06
11  4  5.13750e+06
11  5  5.59053e+06
11  6  5.09732e+06
11  7  5.72682e+06
11  8  5.63927e+06
11  9  5.45401e+06
11  10  4.34383e+06
11  11  5.22380e+06
11  12  2.24762e+06
11  13  7.29354e+06
11  14  5.73386e+06
11  15  7.38358e+06
11  16  8.09722e+06
11  17  5.69529e+06
11  18  6.81605e+06
11  19  7.84563e+06
11  20  6.95653e+06
11  21  7.05648e+06
11  22  8.56027e+06
11  23  5.90977e+06
11  24  8.67000e+06
11  25  5.15978e+06
11  26  6.99434e+06
11  27  4.29403e+06
11  28  4.95093e+06
11  29  6.01139e+06
11  30  8.14189e+06
11  31  8.02901e+06
11  32  3.99601e+06
11  33  8.21287e+06
11  34  6.10218e+06
11  35  1.17025e+07
11  36  6.93089e+06
11  37  6.44615e+06
11  38  4.50099e+06
11  39  5.44988e+06
11  40  4.38403e+06
11  41  5.41751e+06
11  42  5.85600e+06
11  43  7.77041e+06
11  44  7.15718e+06
11  45  6.94033e+06
11  46  5.06143e+06
11  47  5.52053e+06
11  48  2.37988e+06
11  49  8.14088e+06
11  50  7.37628e+06
11  51  8.51969e+06
11  52  2.89328e+06
11  53  7.81456e+06
11  54  7.65209e+06
11  55  6.99485e+06
11  56  7.17480e+05
11  57  3.71909e+06
11  58  5.11184e+06
11  59  9.76351e+06
11  60  4.37479e+06
11  61  7.23199e+06
11  62  7.62123e+06
11  63  9.96409e+06
11  64  7.12160e+06
11  65  8.39128e+06
11  66  6.27751e+06
11  67  3.78564e+06
11  68  4.83464e+06
11  69  3.47056e+06
11  70  9.38441e+06
11  71  7.90804e+06
11  72  9.77678e+06
11  73  7.60876e+06
11  74  1.04448e+07
11  75  9.18070e+06
11  76  5.95815e+06
11  77  3.35706e+06
11  78  6.70738e+06
11  79  1.15826e+07
11  80  8.07536e+06
11  81  6.81786e+06
11  82  9.32751e+06
11  83  9.74531e+06
11  84  5.68713e+06
11  85  6.79013e+06
11  86  4.52476e+06
11  87  5.19588e+06
11  88  8.23082e+06
11  89  5.92290e+06
11  90  5.30101e+06
11  91  7.62835e+06
11  92  3.81827e+06
11  93  7.69801e+06
11  94  8.46619e+06
11  95  6.31714e+06
11  96  7.72779e+06
11  97  3.58743e+06
11  98  5.15269e+06
11  99  3.74189e+06
11  100  7.49808e+06
11  101  5.11871e+06
11  102  8.59344e+06
11  103  9.14795e+06
11  104  3.77281e+06
11  105  4.61891e+06
11  106  9.44570e+06
11  107  7.42213e+06
11  108  9.72827e+06
11  109  3.53396e+06
11  110  5.52440e+06
11  111  8.37041e+06
11  112  5.51290e+06
11  113  1.27697e+07
11  114  1.19965e+07
11  115  3.90557e+06
11  116  3.62129e+06
11  117  9.93812e+06
11  118  8.22665e+06
11  119  3.42218e+06
11  120  4.75265e+06
12  0  8.87125e+06
12  1  5.13846e+06
12  2  4.82658e+06
12  3  5.25569e+06
12  4  8.32300e+06
12  5  4.04543e+06
12  6  7.88013e+06
12  7  8.81481e+06
12  8  4.32038e+06
12  9  3.32446e+06
12  10  4.63785e+06
12  11  6.08742e+06
12  12  7.55648e+06
12  13  5.32808e+06
12  14  5.92553e+06
12  15  7.96147e+05
12  16  6.28734e+06
12  17  8.68245e+06
12  18  6.66484e+06
12  19  5.83771e+06
12  20  4.88527e+06
12  21  5.44976e+06
12  22  6.70367e+06
12  23  5.68924e+06
12  24  7.81020e+06
12  25  9.08224e+06
12  26  6.30754e+06
12  27  7.02093e+06
12  28  6.38367e+06
12  29  6.51644e+06
12  30  4.20469e+06
12  31  4.70861e+06
12  32  5.95495e+06
12  33  4.68300e+06
12  34  6.09377e+06
12  35  7.17029e+06
12  36  3.04752e+06
12  37  4.75689e+06
12  38  8.19348e+06
12  39  6.83382e+06
12  40  5.97707e+06
12  41  4.24665e+06
12  42  7.40953e+06
12  43  6.39775e+06
12  44  6.88092e+06
12  45  8.91668e+06
12  46  8.03200e+06
12  47  7.39000e+06
12  48  7.19694e+06
12  49  9.33935e+06
12  50  2.44803e+06
12  51  9.85346e+06
12  52  5.57099e+06
12  53  5.57691e+06
12  54  6.66261e+06
12  55  8.05668e+06
12  56  5.85380e+06
12  57  9.35284e+06
12  58  7.10821e+06
12  59  7.12684e+06
12  60  5.33976e+06
12  61  7.91731e+06
12  62  3.59830e+06
12  63  1.03144e+07
12  64  6.12727e+06
12  65  7.97005e+06
12  66  7.27176e+06
12  67  9.94372e+06
12  68  1.97425e+06
12  69  9.89972e+06
12  70  4.91506e+06
12  71  6.96946e+06
12  72  6.90056e+06
12  73  1.31749e+07
12  74  1.06989e+07
12  75  1.08317e+07
12  76  8.26199e+06
12  77  1.03400e+07
12  78  1.13448e+07
12  79  9.52787e+06
12  80  6.44311e+06
12  81  9.34675e+06
12  82  4.60896e+06
12  83  7.52514e+06
12  84  1.03640e+07
12  85  8.71884e+06
12  86  8.55174e+06
12  87  8.75686e+06
12  88  9.93237e+06
12  89  6.08536e+06
12  90  1.06748e+07
12  91  4.61743e+06
12  92  7.55339e+06
12  93  7.10121e+06
12  94  9.16657e+06
12  95  6.19734e+06
12  96  8.14308e+06
12  97  1.14963e+07
12  98  9.23389e+06
12  99  7.05188e+06
12  100  5.85223e+06
12  101  5.95836e+06
12  102  3.77886e+06
12  103  6.01879e+06
12  104  7.14865e+06
12  105  1.21243e+07
12  106  7.59529e+06
12  107  6.57016e+06
12  108  6.71745e+06
12  109  8.27422e+06
12  110  1.60629e+06
12  111  8.76406e+06
12  112  8.25203e+06
12  113  9.97701e+06
12  114  2.86418e+06
12  115  7.51930e+06
12  116  7.60821e+06
12  117  9.19400e+06
12  118  4.50517e+06
12  119  1.02379e+07
12  120  3.25223e+06
13  0  5.66375e+06
13  1  4.17114e+06
13  2  8.92871e+06
13  3  6.97864e+06
13  4  4.89041e+06
13  5  6.31842e+06
13  6  5.48103e+06
13  7  5.66374e+06
13  8  5.30276e+06
13  9  4.02613e+06
13  10  6.41920e+06
13  11  6.49810e+06
13  12  4.16206e+06
13  13  3.76799e+06
13  14  6.38173e+06
13  15  6.39474e+06
13  16  7.88965e+06
13  17  2.54010e+06
13  18  4.89264e+06
13  19  3.65068e+06
13  20  8.40801e+06
13  21  1.20126e+07
13  22  6.89110e+06
13  23  5.77665e+06
13  24  9.33617e+06
13  25  4.94210e+06
13  26  7.48832e+06
13  27  6.78519e+06
13  28  5.55884e+06
13  29  9.97855e+06
13  30  5.99179e+06
13  31  7.88084e+06
13  32  1.07219e+07
13  33  5.12185e+06
13  34  6.30303e+06
13  35  6.07053e+06
13  36  5.52195e+06
13  37  5.06909e+06
13  38  6.77077e+06
13  39  5.74360e+06
13  40  6.49479e+06
13  41  8.03459e+06
13  42  7.46873e+06
13  43  8.10901e+06
13  44  7.49266e+06
13  45  7.12997e+06
13  46  3.50259e+06
13  47  1.21029e+07
13  48  1.25597e+07
13  49  4.49163e+06
13  50  9.03371e+06
13  51  6.13402e+06
13  52  3.30667e+06
13  53  7.47505e+06
13  54  9.96200e+06
13  55  1.33406e+07
13  56  9.21248e+06
13  57  1.11279e+07
13  58  9.96001e+06
13  59  8.01151e+06
13  60  6.79271e+06
13  61  1.39568e+07
13  62  9.46788e+06
13  63  6.90375e+06
13  64  1.24052e+07
13  65  7.38117e+06
13  66  7.56259e+06
13  67  7.82120e+06
13  68  5.92885e+06
13  69  6.16023e+06
13  70  6.22756e+06
13  71  6.74980e+06
13  72  1.14872e+07
13  73  1.02406e+07
13  74  9.35958e+06
13  75  1.34193e+07
13  76  9.03317e+06
13  77  8.33703e+06
13  78  8.27823e+06
13  79  9.13497e+06
13  80  7.80129e+06
13  81  5.92868e+06
13  82  3.61847e+06
13  83  6.90439e+06
13  84  8.91385e+06
13  85  6.97532e+06
13  86  6.38645e+06
13  87  2.11356e+06
13  88  8.83750e+06
13  89  6.88569e+06
13  90  1.27119e+07
13  91  6.25072e+06
13  92  2.18250e+06
13  93  5.77485e+06
13  94  4.53784e+06
13  95  4.52382e+06
13  96  5.82522e+06
13  97  5.78696e+06
13  98  3.72823e+06
13  99  8.83657e+06
13  100  8.61744e+06
13  101  5.25411e+06
13  102  1.52572e+07
13  103  6.77838e+06
13  104  6.14390e+06
13  105  5.08709e+06
13  106  9.82865e+06
13  107  8.45790e+06
13  108  1.20235e+07
13  109  5.23053e+06
13  110  6.88300e+06
13  111  1.29195e+07
13  112  0
13  113  4.13354e+06
13  114  1.31952e+06
13  115  7.94858e+06
13  116  1.43932e+07
13  117  6.72287e+06
13  118  1.04888e+07
13  119  7.00324e+06
13  120  1.48924e+06
14  0  6.24262e+06
14  1  7.72118e+06
14  2  5.75897e+06
14  3  5.94898e+06
14  4  6.44353e+06
14  5  2.58805e+06
14  6  7.42809e+06
14  7  8.26150e+06
14  8  6.22114e+06
14  9  5.80405e+06
14  10  6.63373e+06
14  11  5.60266e+06
14  12  7.13383e+06
14  13  5.53807e+06
14  14  8.92108e+06
14  15  3.60660e+06
14  16  5.52651e+06
14  17  4.49763e+06
14  18  6.90544e+06
14  19  4.31095e+06
14  20  5.02204e+06
14  21  7.00656e+06
14  22  5.38902e+06
14  23  6.42771e+06
14  24  5.72947e+06
14  25  9.76432e+06
14  26  5.77253e+06
14  27  4.62635e+06
14  28  6.69307e+06
14  29  4.39289e+06
14  30  6.97331e+06
14  31  7.63876e+06
14  32  5.30738e+06
14  33  4.30235e+06
14  34  9.51039e+06
14  35  7.08719e+06
14  36  4.77735e+06
14  37  3.89807e+06
14  38  2.06290e+06
14  39  9.16497e+06
14  40  8.16718e+06
14  41  6.93791e+06
14  42  8.32729e+06
14  43  9.37271e+06
14  44  8.82838e+06
14  45  5.38151e+06
14  46  6.99787e+06
14  47  7.34887e+06
14  48  6.50812e+06
14  49  6.38651e+06
14  50  5.94251e+06
14  51  8.11063e+06
14  52  2.99404e+06
14  53  7.54055e+06
14  54  5.71189e+06
14  55  8.46115e+06
14  56  5.33400e+06
14  57  8.13149e+06
14  58  9.99534e+06
14  59  9.11422e+06
14  60  9.36484e+06
14  61  6.78351e+06
14  62  7.06817e+06
14  63  9.19500e+06
14  64  7.49304e+06
14  65  7.93680e+06
14  66  5.68213e+06
14  67  8.70292e+06
14  68  5.98486e+06
14  69  5.73457e+06
14  70  8.45634e+06
14  71  3.53996e+06
14  72  9.42871e+06
14  73  9.99737e+06
14  74  7.00157e+06
14  75  1.00629e+07
14  76  9.61032e+06
14  77  1.04389e+07
14  78  6.15435e+06
14  79  7.74605e+06
14  80  7.24313e+06
14  81  9.49117e+06
14  82  3.65977e+06
14  83  1.01003e+07
14  84  6.17771e+06
14  85  8.75837e+06
14  86  5.61814e+06
14  87  3.62541e+06
14  88  5.25576e+06
14  89  1.17975e+07
14  90  9.05599e+06
14  91  5.99058e+06
14  92  8.22339e+06
14  93  5.06568e+06
14  94  9.64994e+06
14  95  1.00118e+07
14  96  9.28874e+06
14  97  7.11526e+06
14  98  1.00972e+07
14  99  9.97189e+06
14  100  2.45288e+06
14  101  1.09961e+07
14  102  8.95985e+06
14  103  1.23897e+07
14  104  5.05790e+06
14  105  7.33999e+06
14  106  8.06507e+06
14  107  5.80810e+06
14  108  1.32540e+07
14  109  7.52262e+06
14  110  1.28167e+07
14  111  9.94736e+06
14  112  1.40049e+07
14  113  2.49620e+06
14  114  8.39194e+06
14  115  4.28804e+06
14  116  5.15964e+06
14  117  0
14  118  2.78911e+06
14  119  3.64052e+06
14  120  5.24601e+06
15  0  3.51639e+06
15  1  4.81386e+06
15  2  6.93007e+06
15  3  7.16114e+06
15  4  7.72053e+06
15  5  3.48258e+06
15  6  4.48242e+06
15  7  7.07868e+06
15  8  3.43269e+06
15  9  4.64285e+06
15  10  5.00196e+06
15  11  6.88353e+06
15  12  9.71994e+06
15  13  6.08880e+06
15  14  3.05873e+06
15  15  6.45194e+06
15  16  8.19364e+06
15  17  6.63755e+06
15  18  6.54742e+06
15  19  6.80026e+06
15  20  7.17676e+06
15  21  9.30533e+06
15  22  7.26060e+06
15  23  6.25226e+06
15  24  5.53394e+06
15  25  5.88223e+06
15  26  8.25590e+06
15  27  4.30445e+06
15  28  5.01268e+06
15  29  8.76255e+06
15  30  6.41824e+06
15  31  2.38574e+06
15  32  8.76706e+06
15  33  7.53618e+06
15  34  5.32287e+06
15  35  4.53422e+06
15  36  5.56101e+06
15  37  8.24053e+06
15  38  6.22507e+06
15  39  6.03684e+06
15  40  2.46667e+06
15  41  8.65265e+06
15  42  9.18673e+06
15  43  3.15517e+06
15  44  5.75771e+06
15  45  5.89845e+06
15  46  6.47521e+06
15  47  8.72234e+06
15  48  8.75428e+06
15  49  3.88775e+06
15  50  8.09306e+06
15  51  9.55082e+06
15  52  4.78073e+06
15  53  5.74807e+06
15  54  5.24465e+06
15  55  7.38671e+06
15  56  7.20697e+06
15  57  5.25020e+06
15  58  1.10386e+07
15  59  8.70946e+06
15  60  7.75706e+06
15  61  7.75594e+06
15  62  8.61563e+06
15  63  7.32812e+06
15  64  6.05740e+06
15  65  9.41395e+06
15  66  7.62220e+06
15  67  6.04936e+06
15  68  6.00094e+06
15  69  8.72456e+06
15  70  4.01740e+06
15  71  8.11377e+06
15  72  6.70150e+06
15  73  7.27292e+06
15  74  6.37616e+06
15  75  6.39351e+06
15  76  1.11180e+07
15  77  8.72352e+06
15  78  7.04835e+06
15  79  6.94652e+06
15  80  7.56118e+06
15  81  1.01168e+07
15  82  9.81651e+06
15  83  4.15304e+06
15  84  9.61416e+06
15  85  8.68704e+06
15  86  6.35290e+06
15  87  9.88128e+06
15  88  4.38843e+06
15  89  7.80814e+06
15  90  9.68990e+06
15  91  1.16533e+07
15  92  4.07247e+06
15  93  5.84840e+06
15  94  5.56222e+06
15  95  8.99222e+06
15  96  1.07778e+07
15  97  7.63423e+06
15  98  8.61543e+06
15  99  7.77999e+06
15  100  1.18170e+07
15  101  6.44259e+06
15  102  4.36401e+06
15  103  7.27345e+06
15  104  6.11677e+06
15  105  8.34851e+06
15  106  7.79782e+06
15  107  1.10188e+07
15  108  9.37483e+06
15  109  8.41449e+06
15  110  1.21748e+07
15  111  5.77270e+06
15  112  8.69821e+06
15  113  1.32376e+07
15  114  1.20062e+07
15  115  1.45590e+07
15  116  2.63078e+06
15  117  1.40437e+07
15  118  4.98374e+06
15  119  8.27899e+06
15  120  2.93792e+06
16  0  6.36259e+06
16  1  5.67951e+06
16  2  4.94672e+06
16  3  6.38412e+06
16  4  4.21587e+06
16  5  3.71205e+06
16  6  5.38858e+06
16  7  2.99301e+06
16  8  4.63252e+06
16  9  2.73504e+06
16  10  4.31136e+06
16  11  5.89308e+06
16  12  4.30582e+06
16  13  2.41036e+06
16  14  2.98639e+06
16  15  4.45000e+06
16  16  5.89976e+06
16  17  6.96327e+06
16  18  5.62508e+06
16  19  6.62007e+06
16  20  4.46836e+06
16  21  5.42386e+06
16  22  4.89099e+06
16  23  8.69401e+06
16  24  5.62123e+06
16  25  7.75852e+06
16  26  4.48169e+06
16  27  3.74939e+06
16  28  4.83009e+06
16  29  7.45003e+06
16  30  7.64677e+06
16  31  5.38165e+06
16  32  4.74870e+06
16  33  4.94751e+06
16  34  5.50063e+06
16  35  5.02745e+06
16  36  7.08376e+06
16  37  9.07571e+06
16  38  4.56266e+06
16  39  5.89442e+06
16  40  7.72571e+06
16  41  4.38689e+06
16  42  5.56615e+06
16  43  7.44431e+06
16  44  6.12765e+06
16  45  5.19468e+06
16  46  3.88755e+06
16  47  7.55860e+06
16  48  7.55729e+06
16  49  9.11734e+06
16  50  8.64826e+06
16  51  3.71722e+06
16  52  8.67404e+06
16  53  5.78923e+06
16  54  7.40651e+06
16  55  7.55456e+06
16  56  4.68189e+06
16  57  6.27710e+06
16  58  1.06394e+07
16  59  1.51743e+07
16  60  8.05286e+06
16  61  1.04693e+07
16  62  9.05166e+06
16  63  4.99617e+06
16  64  7.90556e+06
16  65  9.11823e+06
16  66  1.27032e+07
16  67  5.40015e+06
16  68  1.19840e+06
16  69  1.07903e+07
16  70  1.15412e+07
16  71  7.23506e+06
16  72  5.22569e+06
16  73  6.65114e+06
16  74  5.62524e+06
16  75  9.53697e+06
16  76  5.43577e+06
16  77  5.29850e+06
16  78  8.61137e+06
16  79  7.45197e+06
16  80  8.03691e+06
16  81  6.08025e+06
16  82  5.79007e+06
16  83  8.95318e+06
16  84  5.35162e+06
16  85  5.57677e+06
16  86  6.73273e+06
16  87  9.62826e+06
16  88  3.03722e+06
16  89  1.20819e+07
16  90  9.97161e+06
16  91  5.85534e+06
16  92  5.98603e+06
16  93  6.70321e+06
16  94  7.49137e+06
16  95  3.41983e+06
16  96  6.55412e+06
16  97  4.69720e+06
16  98  3.61175e+06
16  99  7.72016e+06
16  100  5.37632e+06
16  101  3.06614e+06
16  102  9.09605e+06
16  103  8.74188e+06
16  104  8.16369e+06
16  105  4.08036e+06
16  106  1.01861e+07
16  107  5.38821e+06
16  108  1.40538e+07
16  109  5.41529e+06
16  110  6.00590e+06
16  111  1.60946e+07
16  112  2.15344e+06
16  113  9.94074e+06
16  114  9.47624e+06
16  115  5.37281e+06
16  116  1.16340e+07
16  117  7.29856e+06
16  118  5.47414e+06
16  119  8.23966e+06
16  120  8.10028e+06
17  0  5.29128e+06
17  1  4.89467e+06
17  2  5.07260e+06
17  3  7.96677e+06
17  4  8.32592e+06
17  5  6.04312e+06
17  6  7.18257e+06
17  7  4.36571e+06
17  8  3.74466e+06
17  9  3.38680e+06
17  10  6.76549e+06
17  11  3.00477e+06
17  12  6.64591e+06
17  13  7.00126e+06
17  14  6.39398e+06
17  15  2.79410e+06
17  16  8.32357e+06
17  17  7.92850e+06
17  18  6.79351e+06
17  19  7.57855e+06
17  20  4.60972e+06
17  21  5.54840e+06
17  22  1.01688e+07
17  23  4.43581e+06
17  24  9.28072e+06
17  25  6.27927e+06
17  26  6.78722e+06
17  27  8.06430e+06
17  28  5.73430e+06
17  29  4.84238e+06
17  30  3.32439e+06
17  31  6.25079e+06
17  32  7.63216e+06
17  33  6.75402e+06
17  34  4.68022e+06
17  35  5.03654e+06
17  36  6.10434e+06
17  37  6.67829e+06
17  38  4.02111e+06
17  39  5.45884e+06
17  40  2.32134e+06
17  41  1.06633e+07
17  42  6.57436e+06
17  43  4.21189e+06
17  44  4.74547e+06
17  45  5.60656e+06
17  46  6.02174e+06
17  47  7.40910e+06
17  48  6.00116e+06
17  49  3.91848e+06
17  50  8.89915e+06
17  51  4.27939e+06
17  52  7.74176e+06
17  53  4.89977e+06
17  54  5.61540e+06
17  55  6.35002e+06
17  56  9.48793e+06
17  57  9.75988e+06
17  58  5.88413e+06
17  59  1.08268e+07
17  60  8.11167e+06
17  61  1.18370e+07
17  62  8.23736e+06
17  63  4.31948e+06
17  64  5.86518e+06
17  65  7.58975e+06
17  66  8.19529e+06
17  67  5.66815e+06
17  68  8.59810e+06
17  69  1.13967e+07
17  70  1.23612e+07
17  71  8.76369e+06
17  72  9.69766e+06
17  73  1.22381e+07
17  74  9.07945e+06
17  75  7.13933e+06
17  76  5.64298e+06
17  77  6.78545e+06
17  78  6.46187e+06
17  79  4.55366e+06
17  80  4.26591e+06
17  81  7.81351e+06
17  82  5.69701e+06
17  83  6.96244e+06
17  84  3.98988e+06
17  85  8.85390e+06
17  86  6.93503e+06
17  87  6.00049e+06
17  88  6.36731e+06
17  89  9.01639e+06
17  90  5.86284e+06
17  91  6.21149e+06
17  92  6.48471e+06
17  93  9.86119e+06
17  94  6.30210e+06
17  95  8.09956e+06
17  96  5.83687e+06
17  97  9.18772e+06
17  98  6.68067e+06
17  99  7.88550e+06
17  100  8.70661e+06
17  101  5.49972e+06
17  102  8.95837e+06
17  103  2.32744e+06
17  104  4.71462e+06
17  105  1.15267e+07
17  106  8.64267e+06
17  107  9.43260e+06
17  108  1.00127e+07
17  109  6.07383e+06
17  110  5.07885e+06
17  111  1.39970e+07
17  112  8.04561e+06
17  113  4.50625e+06
17  114  7.24720e+06
17  115  1.07860e+07
17  116  1.19500e+07
17  117  8.46719e+06
17  118  1.10180e+07
17  119  4.18479e+06
17  120  4.71774e+06
18  0  4.89445e+06
18  1  6.13304e+06
18  2  5.84815e+06
18  3  5.48269e+06
18  4  7.76436e+06
18  5  7.70116e+06
18  6  5.17710e+06
18  7  4.80756e+06
18  8  2.90165e+06
18  9  4.14239e+06
18  10  5.20268e+06
18  11  3.07517e+06
18  12  4.31572e+06
18  13  5.57417e+06
18  14  6.21429e+06
18  15  5.12673e+06
18  16  4.80849e+06
18  17  8.04275e+06
18  18  5.44910e+06
18  19  5.57167e+06
18  20  7.90611e+06
18  21  4.25226e+06
18  22  8.36634e+06
18  23  4.60973e+06
18  24  7.22524e+06
18  25  4.12497e+06
18  26  1.26016e+07
18  27  3.01101e+06
18  28  3.69299e+06
18  29  6.11666e+06
18  30  6.94258e+06
18  31  2.69363e+06
18  32  4.79035e+06
18  33  4.01346e+06
18  34  6.85795e+06
18  35  3.76102e+06
18  36  4.57325e+06
18  37  6.04616e+06
18  38  3.85063e+06
18  39  5.54196e+06
18  40  6.56360e+06
18  41  6.88271e+06
18  42  4.53125e+06
18  43  6.23323e+06
18  44  6.63378e+06
18  45  1.17557e+07
18  46  6.49572e+06
18  47  5.05412e+06
18  48  5.68503e+06
18  49  1.00663e+07
18  50  4.64151e+06
18  51  6.00567e+06
18  52  8.36005e+06
18  53  7.36280e+06
18  54  8.87595e+06
18  55  3.96868e+06
18  56  7.67862e+06
18  57  4.81594e+06
18  58  7.21467e+06
18  59  6.84194e+06
18  60  7.51938e+06
18  61  6.72734e+06
18  62  1.07101e+07
18  63  8.17259e+06
18  64  6.55012e+06
18  65  5.84475e+06
18  66  9.44201e+06
18  67  1.07060e+07
18  68  5.71128e+06
18  69  8.14052e+06
18  70  8.51124e+06
18  71  1.30595e+07
18  72  6.90832e+06
18  73  1.15721e+07
18  74  5.52258e+06
18  75  1.13810e+07
18  76  6.03780e+06
18  77  9.41792e+06
18  78  6.38465e+06
18  79  1.08564e+07
18  80  4.77279e+06
18  81  8.06221e+06
18  82  1.11115e+07
18  83  5.91921e+06
18  84  6.66016e+06
18  85  4.09878e+06
18  86  6.35861e+06
18  87  8.33235e+06
18  88  8.38497e+06
18  89  7.53967e+06
18  90  8.66465e+06
18  91  2.46349e+06
18  92  7.79811e+06
18  93  1.26993e+07
18  94  1.08872e+07
18  95  5.58329e+06
18  96  8.09369e+06
18  97  7.77733e+06
18  98  5.34387e+06
18  99  6.27505e+06
18  100  1.16580e+07
18  101  6.65731e+06
18  102  5.34304e+06
18  103  4.85888e+06
18  104  3.67793e+06
18  105  9.10808e+06
18  106  6.46982e+06
18  107  7.02312e+06
18  108  5.72436e+06
18  109  5.40101e+06
18  110  8.80243e+06
18  111  6.91102e+06
18  112  1.35670e+07
18  113  5.00546e+06
18  114  8.14770e+06
18  115  6.45755e+06
18  116  2.88688e+06
18  117  9.57831e+06
18  118  1.46942e+07
18  119  6.82812e+06
18  120  1.20496e+07
19  0  7.47655e+06
19  1  3.35982e+06
19  2  6.71645e+06
19  3  6.33081e+06
19  4  3.80706e+06
19  5  6.89878e+06
19  6  4.73415e+06
19  7  3.79573e+06
19  8  5.14764e+06
19  9  3.85883e+06
19  10  2.83484e+06
19  11  6.48071e+06
19  12  4.23364e+06
19  13  6.54129e+06
19  14  5.23531e+06
19  15  4.16724e+06
19  16  8.97564e+06
19  17  8.10562e+06
19  18  8.14768e+06
19  19  7.43629e+06
19  20  7.28989e+06
19  21  4.90856e+06
